id.orig,Original Author,Year,Delete metric,Metric.obsolete,Name.obsolete,Label,Notation,Category,by.id,by.Author,Team,Experiment,Subjects,Models,Concept,Statistics test used,Result,Comments,,,
117,Garcia2004,2004,,NDWPOut,number of output dependences,NumberOfOutputDependences,SPEM,Hw,47444,Garcia2004fmes,Garcia,51,26,10,Understandability time,Spearman correlation,validated,,,,
117,Garcia2004,2004,,RDWPIn,ratio between input dependencies and number of dependencies,RatioBetweenInDependenciesXDependencies,SPEM,Hw,47444,Garcia2004fmes,Garcia,51,26,10,Understandability time,Spearman correlation,No,,,,
117,Garcia2004,2004,,RDWPOut,ratio between output dependencies and the number of dependencies,RatioBetweenOutDependenciesXDependencies,SPEM,Hw,47444,Garcia2004fmes,Garcia,51,26,10,Understandability time,Spearman correlation,No,,,,
55413,Garcia2003inte,2003,,CA,activity coupling,ActivityCoupling,SPEM,Hw,47444,Garcia2004fmes,Garcia,51,26,10,Understandability time,Spearman correlation,No,,,,
55413,Garcia2003inte,2003,,NA,number of activities,NumberOfActivities,SPEM,Hw,47444,Garcia2004fmes,Garcia,51,26,10,Understandability time,Spearman correlation,No,,,,
55413,Garcia2003inte,2003,,NDRA,number of precedence dependences between activities,NumberOfPrecedenceDependencesBActivities,SPEM,Hw,47444,Garcia2004fmes,Garcia,51,26,10,Understandability time,Spearman correlation,No,,,,
55413,Garcia2003inte,2003,,NPR,number of roles,NumberOfRoles,SPEM,Hw,47444,Garcia2004fmes,Garcia,51,26,10,Understandability time,Spearman correlation,No,,,,
55413,Garcia2003inte,2003,,NWP,number of work products,NumberOfWorkProducts,SPEM,Hw,47444,Garcia2004fmes,Garcia,51,26,10,Understandability time,Spearman correlation,validated,,,,
55413,Garcia2003inte,2003,,RPRA,ratio of process roles and activities,RatioOfProcessRolesAndActivities,SPEM,Hw,47444,Garcia2004fmes,Garcia,51,26,10,Understandability time,Spearman correlation,No,,,,
55413,Garcia2003inte,2003,,RWPA,ratio of work products and activities,RatioOfWorkProductsAndActivities,SPEM,Hw,47444,Garcia2004fmes,Garcia,51,26,10,Understandability time,Spearman correlation,No,,,,
117,Garcia2004,2004,,NDWP,number of dependences,NumberOfDependences,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Modifiability time,Spearman correlation,validated,,,,
117,Garcia2004,2004,,NDWPIn,number of input dependences,NumberOfInputDependences,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Modifiability time,Spearman correlation,validated,,,,
117,Garcia2004,2004,,NDWPOut,number of output dependences,NumberOfOutputDependences,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Modifiability time,Spearman correlation,validated,,,,
117,Garcia2004,2004,,RDWPIn,ratio between input dependencies and number of dependencies,RatioBetweenInDependenciesXDependencies,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Modifiability time,Spearman correlation,No,,,,
117,Garcia2004,2004,,RDWPOut,ratio between output dependencies and the number of dependencies,RatioBetweenOutDependenciesXDependencies,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Modifiability time,Spearman correlation,No,,,,
55413,Garcia2003inte,2003,,CA,activity coupling,ActivityCoupling,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Modifiability time,Spearman correlation,No,,,,
55413,Garcia2003inte,2003,,NA,number of activities,NumberOfActivities,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Modifiability time,Spearman correlation,No,,,,
55413,Garcia2003inte,2003,,NDRA,number of precedence dependences between activities,NumberOfPrecedenceDependencesBActivities,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Modifiability time,Spearman correlation,No,,,,
55413,Garcia2003inte,2003,,NPR,number of roles,NumberOfRoles,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Modifiability time,Spearman correlation,No,,,,
55413,Garcia2003inte,2003,,NWP,number of work products,NumberOfWorkProducts,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Modifiability time,Spearman correlation,validated,,,,
55413,Garcia2003inte,2003,,RPRA,ratio of process roles and activities,RatioOfProcessRolesAndActivities,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Modifiability time,Spearman correlation,No,,,,
55413,Garcia2003inte,2003,,RWPA,ratio of work products and activities,RatioOfWorkProductsAndActivities,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Modifiability time,Spearman correlation,No,,,,
117,Garcia2004,2004,,NDWP,number of dependences,NumberOfDependences,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Understandability time,Spearman correlation,validated,,,,
117,Garcia2004,2004,,NDWPIn,number of input dependences,NumberOfInputDependences,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Understandability time,Spearman correlation,validated,,,,
117,Garcia2004,2004,,NDWPOut,number of output dependences,NumberOfOutputDependences,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Understandability time,Spearman correlation,validated,,,,
117,Garcia2004,2004,,RDWPIn,ratio between input dependencies and number of dependencies,RatioBetweenInDependenciesXDependencies,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Understandability time,Spearman correlation,No,,,,
117,Garcia2004,2004,,RDWPOut,ratio between output dependencies and the number of dependencies,RatioBetweenOutDependenciesXDependencies,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Understandability time,Spearman correlation,No,,,,
55413,Garcia2003inte,2003,,CA,activity coupling,ActivityCoupling,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Understandability time,Spearman correlation,validated,,,,
55413,Garcia2003inte,2003,,NA,number of activities,NumberOfActivities,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Understandability time,Spearman correlation,validated,,,,
55413,Garcia2003inte,2003,,NDRA,number of precedence dependences between activities,NumberOfPrecedenceDependencesBActivities,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Understandability time,Spearman correlation,validated,,,,
55413,Garcia2003inte,2003,,NPR,number of roles,NumberOfRoles,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Understandability time,Spearman correlation,No,,,,
55413,Garcia2003inte,2003,,NWP,number of work products,NumberOfWorkProducts,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Understandability time,Spearman correlation,validated,,,,
55413,Garcia2003inte,2003,,RPRA,ratio of process roles and activities,RatioOfProcessRolesAndActivities,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Understandability time,Spearman correlation,No,,,,
55413,Garcia2003inte,2003,,RWPA,ratio of work products and activities,RatioOfWorkProductsAndActivities,SPEM,Hw,47444,Garcia2004fmes,Garcia,52,38,10,Understandability time,Spearman correlation,No,,,,
117,Garcia2004,2004,,NDWP,number of dependences,NumberOfDependences,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Analysability,unknown,validated,,,,
117,Garcia2004,2004,,NDWPIn,number of input dependences,NumberOfInputDependences,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Analysability,unknown,validated,,,,
117,Garcia2004,2004,,NDWPOut,number of output dependences,NumberOfOutputDependences,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Analysability,unknown,validated,,,,
117,Garcia2004,2004,,RDWPIn,ratio between input dependencies and number of dependencies,RatioBetweenInDependenciesXDependencies,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Analysability,unknown,No,,,,
117,Garcia2004,2004,,RDWPOut,ratio between output dependencies and the number of dependencies,RatioBetweenOutDependenciesXDependencies,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Analysability,unknown,No,,,,
55413,Garcia2003inte,2003,,CA,activity coupling,ActivityCoupling,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Analysability,unknown,No,,,,
55413,Garcia2003inte,2003,,NA,number of activities,NumberOfActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Analysability,unknown,validated,,,,
55413,Garcia2003inte,2003,,NDRA,number of precedence dependences between activities,NumberOfPrecedenceDependencesBActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Analysability,unknown,validated,,,,
55413,Garcia2003inte,2003,,NPR,number of roles,NumberOfRoles,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Analysability,unknown,No,,,,
55413,Garcia2003inte,2003,,NWP,number of work products,NumberOfWorkProducts,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Analysability,unknown,validated,,,,
55413,Garcia2003inte,2003,,RPRA,ratio of process roles and activities,RatioOfProcessRolesAndActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Analysability,unknown,No,,,,
55413,Garcia2003inte,2003,,RWPA,ratio of work products and activities,RatioOfWorkProductsAndActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Analysability,unknown,No,,,,
117,Garcia2004,2004,,NDWP,number of dependences,NumberOfDependences,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Modifiability,unknown,validated,,,,
117,Garcia2004,2004,,NDWPIn,number of input dependences,NumberOfInputDependences,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Modifiability,unknown,validated,,,,
117,Garcia2004,2004,,NDWPOut,number of output dependences,NumberOfOutputDependences,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Modifiability,unknown,validated,,,,
117,Garcia2004,2004,,RDWPIn,ratio between input dependencies and number of dependencies,RatioBetweenInDependenciesXDependencies,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Modifiability,unknown,No,,,,
117,Garcia2004,2004,,RDWPOut,ratio between output dependencies and the number of dependencies,RatioBetweenOutDependenciesXDependencies,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Modifiability,unknown,No,,,,
55413,Garcia2003inte,2003,,CA,activity coupling,ActivityCoupling,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Modifiability,unknown,No,,,,
55413,Garcia2003inte,2003,,NA,number of activities,NumberOfActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Modifiability,unknown,validated,,,,
55413,Garcia2003inte,2003,,NDRA,number of precedence dependences between activities,NumberOfPrecedenceDependencesBActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Modifiability,unknown,validated,,,,
55413,Garcia2003inte,2003,,NPR,number of roles,NumberOfRoles,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Modifiability,unknown,No,,,,
55413,Garcia2003inte,2003,,NWP,number of work products,NumberOfWorkProducts,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Modifiability,unknown,validated,,,,
55413,Garcia2003inte,2003,,RPRA,ratio of process roles and activities,RatioOfProcessRolesAndActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Modifiability,unknown,No,,,,
55413,Garcia2003inte,2003,,RWPA,ratio of work products and activities,RatioOfWorkProductsAndActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Modifiability,unknown,No,,,,
117,Garcia2004,2004,,NDWP,number of dependences,NumberOfDependences,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability,unknown,validated,,,,
117,Garcia2004,2004,,NDWPIn,number of input dependences,NumberOfInputDependences,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability,unknown,validated,,,,
117,Garcia2004,2004,,NDWPOut,number of output dependences,NumberOfOutputDependences,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability,unknown,validated,,,,
117,Garcia2004,2004,,RDWPIn,ratio between input dependencies and number of dependencies,RatioBetweenInDependenciesXDependencies,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability,unknown,No,,,,
117,Garcia2004,2004,,RDWPOut,ratio between output dependencies and the number of dependencies,RatioBetweenOutDependenciesXDependencies,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability,unknown,No,,,,
55413,Garcia2003inte,2003,,CA,activity coupling,ActivityCoupling,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability,unknown,No,,,,
55413,Garcia2003inte,2003,,NA,number of activities,NumberOfActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability,unknown,validated,,,,
55413,Garcia2003inte,2003,,NDRA,number of precedence dependences between activities,NumberOfPrecedenceDependencesBActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability,unknown,validated,,,,
55413,Garcia2003inte,2003,,NPR,number of roles,NumberOfRoles,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability,unknown,No,,,,
55413,Garcia2003inte,2003,,NWP,number of work products,NumberOfWorkProducts,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability,unknown,validated,,,,
55413,Garcia2003inte,2003,,RPRA,ratio of process roles and activities,RatioOfProcessRolesAndActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability,unknown,No,,,,
55413,Garcia2003inte,2003,,RWPA,ratio of work products and activities,RatioOfWorkProductsAndActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability,unknown,No,,,,
117,Garcia2004,2004,,NDWP,number of dependences,NumberOfDependences,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability time,unknown,validated,,,,
117,Garcia2004,2004,,NDWPIn,number of input dependences,NumberOfInputDependences,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability time,unknown,validated,,,,
117,Garcia2004,2004,,NDWPOut,number of output dependences,NumberOfOutputDependences,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability time,unknown,validated,,,,
117,Garcia2004,2004,,RDWPIn,ratio between input dependencies and number of dependencies,RatioBetweenInDependenciesXDependencies,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability time,unknown,No,,,,
117,Garcia2004,2004,,RDWPOut,ratio between output dependencies and the number of dependencies,RatioBetweenOutDependenciesXDependencies,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability time,unknown,No,,,,
55413,Garcia2003inte,2003,,CA,activity coupling,ActivityCoupling,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability time,unknown,No,,,,
55413,Garcia2003inte,2003,,NA,number of activities,NumberOfActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability time,unknown,validated,,,,
55413,Garcia2003inte,2003,,NDRA,number of precedence dependences between activities,NumberOfPrecedenceDependencesBActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability time,unknown,validated,,,,
55413,Garcia2003inte,2003,,NPR,number of roles,NumberOfRoles,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability time,unknown,No,,,,
55413,Garcia2003inte,2003,,NWP,number of work products,NumberOfWorkProducts,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability time,unknown,validated,,,,
55413,Garcia2003inte,2003,,RPRA,ratio of process roles and activities,RatioOfProcessRolesAndActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability time,unknown,No,,,,
55413,Garcia2003inte,2003,,RWPA,ratio of work products and activities,RatioOfWorkProductsAndActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,1,20,18,Understandability time,unknown,No,,,,
117,Garcia2004,2004,,NDWP,number of dependences,NumberOfDependences,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Analysability,unknown,validated,,,,
117,Garcia2004,2004,,NDWPIn,number of input dependences,NumberOfInputDependences,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Analysability,unknown,validated,,,,
117,Garcia2004,2004,,NDWPOut,number of output dependences,NumberOfOutputDependences,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Analysability,unknown,validated,,,,
117,Garcia2004,2004,,RDWPIn,ratio between input dependencies and number of dependencies,RatioBetweenInDependenciesXDependencies,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Analysability,unknown,No,,,,
117,Garcia2004,2004,,RDWPOut,ratio between output dependencies and the number of dependencies,RatioBetweenOutDependenciesXDependencies,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Analysability,unknown,No,,,,
55413,Garcia2003inte,2003,,CA,activity coupling,ActivityCoupling,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Analysability,unknown,No,,,,
55413,Garcia2003inte,2003,,NA,number of activities,NumberOfActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Analysability,unknown,validated,,,,
55413,Garcia2003inte,2003,,NDRA,number of precedence dependences between activities,NumberOfPrecedenceDependencesBActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Analysability,unknown,validated,,,,
55413,Garcia2003inte,2003,,NPR,number of roles,NumberOfRoles,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Analysability,unknown,No,,,,
55413,Garcia2003inte,2003,,NWP,number of work products,NumberOfWorkProducts,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Analysability,unknown,validated,,,,
55413,Garcia2003inte,2003,,RPRA,ratio of process roles and activities,RatioOfProcessRolesAndActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Analysability,unknown,No,,,,
55413,Garcia2003inte,2003,,RWPA,ratio of work products and activities,RatioOfWorkProductsAndActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Analysability,unknown,validated,,,,
117,Garcia2004,2004,,NDWP,number of dependences,NumberOfDependences,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Modifiability,unknown,validated,,,,
117,Garcia2004,2004,,NDWPIn,number of input dependences,NumberOfInputDependences,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Modifiability,unknown,validated,,,,
117,Garcia2004,2004,,NDWPOut,number of output dependences,NumberOfOutputDependences,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Modifiability,unknown,validated,,,,
117,Garcia2004,2004,,RDWPIn,ratio between input dependencies and number of dependencies,RatioBetweenInDependenciesXDependencies,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Modifiability,unknown,No,,,,
117,Garcia2004,2004,,RDWPOut,ratio between output dependencies and the number of dependencies,RatioBetweenOutDependenciesXDependencies,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Modifiability,unknown,No,,,,
55413,Garcia2003inte,2003,,CA,activity coupling,ActivityCoupling,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Modifiability,unknown,No,,,,
55413,Garcia2003inte,2003,,NA,number of activities,NumberOfActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Modifiability,unknown,validated,,,,
55413,Garcia2003inte,2003,,NDRA,number of precedence dependences between activities,NumberOfPrecedenceDependencesBActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Modifiability,unknown,validated,,,,
55413,Garcia2003inte,2003,,NPR,number of roles,NumberOfRoles,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Modifiability,unknown,No,,,,
55413,Garcia2003inte,2003,,NWP,number of work products,NumberOfWorkProducts,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Modifiability,unknown,validated,,,,
55413,Garcia2003inte,2003,,RPRA,ratio of process roles and activities,RatioOfProcessRolesAndActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Modifiability,unknown,No,,,,
55413,Garcia2003inte,2003,,RWPA,ratio of work products and activities,RatioOfWorkProductsAndActivities,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Modifiability,unknown,No,,,,
117,Garcia2004,2004,,NDWP,number of dependences,NumberOfDependences,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Understandability,unknown,validated,,,,
117,Garcia2004,2004,,NDWPIn,number of input dependences,NumberOfInputDependences,SPEM,Hw,56410,Garcia2004prop,Garcia,2,25,18,Understandability,unknown,validated,,,,
